timestamp,month,hour,day_of_year,temperature,wind_speed,solar_radiation,cloud_cover
2019-03-07 15:00:00,3,15,66,2.813091639383045,12.467151533337335,314.1043384285631,0.9390760462415539
2019-03-07 16:00:00,3,16,66,-1.140482140822463,11.974630557016301,165.5377463344475,0.6347732533053483
2019-03-07 17:00:00,3,17,66,3.919758087379749,8.18369659164671,147.58394428457123,0.8198305027197991
2019-03-07 18:00:00,3,18,66,-0.04927464368535017,8.10524159172952,0.0,0.536575558596946
2019-03-07 19:00:00,3,19,66,-0.030225495563356075,8.051665171407425,35.732699024014366,0.8172559736504674
2019-03-07 20:00:00,3,20,66,2.490919885450441,11.8278247988748,0.0,1.0
2019-03-07 21:00:00,3,21,66,5.18164930283544,9.50045580137265,17.665321991368486,0.8792102068376808
2019-03-07 22:00:00,3,22,66,1.8882648719539517,8.46937243892791,0.0,0.9240480156964819
2019-03-07 23:00:00,3,23,66,5.249172984094083,14.283336284365525,0.0,1.0
2019-03-08 00:00:00,3,0,67,7.528810305598663,16.397260422461706,0.0,1.0
2019-03-08 01:00:00,3,1,67,9.35148374497641,16.03832883621868,25.60374095805799,0.9527018214365981
2019-03-08 02:00:00,3,2,67,9.524060415491968,11.29898061771845,18.508481741016855,1.0
2019-03-08 03:00:00,3,3,67,9.47265553270361,8.147055830195782,21.322135813047126,1.0
2019-03-08 04:00:00,3,4,67,9.34612388256227,8.457575409775943,13.766528056590552,1.0
2019-03-08 05:00:00,3,5,67,11.673094202475609,8.894688145291358,0.0,1.0
2019-03-08 06:00:00,3,6,67,9.526899280966303,9.617569028914769,48.294963224679,1.0
2019-03-08 07:00:00,3,7,67,5.658105469393645,15.883386024989218,156.05311973530283,1.0
2019-03-08 08:00:00,3,8,67,11.874423932175045,12.086837914603493,166.16448741565858,0.6990166062772363
2019-03-08 09:00:00,3,9,67,12.014580893042645,11.14242476375779,317.3350769362371,0.8417169738449609
2019-03-08 10:00:00,3,10,67,4.44531243385384,11.432860507271277,399.8182607911965,0.7214140216414775
2019-03-08 11:00:00,3,11,67,5.945811121030246,14.04523808317832,373.63811843224255,1.0
2019-03-08 12:00:00,3,12,67,7.909485826947914,13.767859971428678,396.3509368861579,0.6755510488316333
2019-03-08 13:00:00,3,13,67,9.492073018848311,11.10859479647119,423.8487025100179,0.6514207168400292
2019-03-08 14:00:00,3,14,67,4.212764720288334,14.958716876783221,280.55221305208266,1.0
2019-03-08 15:00:00,3,15,67,1.6796375165465132,9.963070688122032,236.30301629203927,0.9314376278191082
2019-03-08 16:00:00,3,16,67,1.975257403805645,13.519890713621582,156.08761028070964,1.0
2019-03-08 17:00:00,3,17,67,4.591301011788545,14.822006593464739,16.598336489414677,0.8415414408966709
2019-03-08 18:00:00,3,18,67,0.37924894668844655,14.006562933937747,54.24698870937407,0.9878682730955184
2019-03-08 19:00:00,3,19,67,0.24316416019166764,9.110374823484282,0.0,1.0
2019-03-08 20:00:00,3,20,67,1.3755632416512595,10.526095267252318,17.155533171568305,0.8358153847365142
2019-03-08 21:00:00,3,21,67,1.2289861824873538,8.248922023832101,40.584169737760995,1.0
2019-03-08 22:00:00,3,22,67,4.416517936927106,8.698621502444876,0.0,0.8501443825518041
2019-03-08 23:00:00,3,23,67,8.62643899636403,10.384154666826493,0.0,1.0
2019-03-09 00:00:00,3,0,68,7.569591048202771,11.2662917460081,11.642122536831957,0.724192959896655
2019-03-09 01:00:00,3,1,68,7.71282072323074,12.094259472355278,0.09165002972407349,1.0
2019-03-09 02:00:00,3,2,68,8.839809964139624,8.698957699141873,50.17524312082078,0.8188970673127447
2019-03-09 03:00:00,3,3,68,7.332584790510136,10.713435546553166,0.0,1.0
2019-03-09 04:00:00,3,4,68,13.019779075187223,14.240858999352055,0.0,0.8784770626306075
2019-03-09 05:00:00,3,5,68,11.597387239390448,11.738716193920684,28.07884419580277,0.9270317633935421
2019-03-09 06:00:00,3,6,68,11.562472674789461,12.675129318798744,2.522372138723007,1.0
2019-03-09 07:00:00,3,7,68,18.139276769105773,11.26820333365998,143.61289655199795,0.8949659258796067
2019-03-09 08:00:00,3,8,68,11.851065337624279,9.501036337489538,217.89888868550946,1.0
2019-03-09 09:00:00,3,9,68,8.955384307713082,9.027091075432445,282.89110024246685,0.7384930951005888
2019-03-09 10:00:00,3,10,68,8.570717309559626,10.544554606731673,339.6059283891681,0.6754053527338679
2019-03-09 11:00:00,3,11,68,10.514419145876825,13.111629798296999,511.89189279046644,0.7975136760868805
2019-03-09 12:00:00,3,12,68,7.149973323046242,9.26310823235623,486.34309344862834,0.5494170637976821
2019-03-09 13:00:00,3,13,68,2.752781319823375,9.927086842332685,420.4143969014482,0.8822986902364869
2019-03-09 14:00:00,3,14,68,6.26189037112112,11.115087171619905,358.6435452162641,1.0
2019-03-09 15:00:00,3,15,68,2.0516104249599887,17.52662270252087,316.5345808722043,0.9912704588322339
2019-03-09 16:00:00,3,16,68,6.339901035483612,11.949662279882688,246.13962576717174,1.0
2019-03-09 17:00:00,3,17,68,4.253899501954668,11.857351641188432,126.95252287738018,0.6301864076658874
2019-03-09 18:00:00,3,18,68,1.02878871065321,10.221729483832155,0.0,1.0
2019-03-09 19:00:00,3,19,68,4.655836093995595,17.778362040732024,89.22553838622552,1.0
2019-03-09 20:00:00,3,20,68,2.729016504103326,11.34300377649071,12.310411387700958,1.0
2019-03-09 21:00:00,3,21,68,5.093445946282413,14.42502775709487,100.69650151949072,0.9765416875217185
2019-03-09 22:00:00,3,22,68,5.39289813655966,9.03051721201711,9.357374343866693,0.632456266631678
2019-03-09 23:00:00,3,23,68,3.9366239664763567,10.7945265366697,0.0,0.8920092637903454
2019-03-10 00:00:00,3,0,69,5.889499687716413,25.567830743893616,69.20700620232319,0.961645464016089
2019-03-10 01:00:00,3,1,69,10.530616213026263,11.434392910590866,15.059347903888357,0.6625876807081161
2019-03-10 02:00:00,3,2,69,9.007048688138255,10.16159412284183,6.671131725464477,1.0
2019-03-10 03:00:00,3,3,69,9.904836331800082,14.621803545028566,0.0,0.7799681010566353
2019-03-10 04:00:00,3,4,69,9.596481212574824,10.364593820919225,33.010890256791406,1.0
2019-03-10 05:00:00,3,5,69,12.8534266149836,10.507664617245771,0.0,0.87540476235434
2019-03-10 06:00:00,3,6,69,16.301649190837626,8.344482081486536,0.0,1.0
2019-03-10 07:00:00,3,7,69,9.871162655288133,8.086547968229041,81.11072171534163,0.9610076544072597
2019-03-10 08:00:00,3,8,69,11.555165284619045,12.277867708284933,226.02895340566707,0.8480617765765615
2019-03-10 09:00:00,3,9,69,13.536574369114934,9.983485545373615,211.84001754816802,0.9874029624690145
2019-03-10 10:00:00,3,10,69,9.517316569859906,12.911523502901838,342.9299187472405,0.6326163894541671
2019-03-10 11:00:00,3,11,69,9.37543817036341,12.047543584377276,443.2609447680217,0.9192156543857667
2019-03-10 12:00:00,3,12,69,5.051812296057578,11.30075224907835,345.87107987480357,0.6975503825263485
2019-03-10 13:00:00,3,13,69,6.739118321254031,10.52339348978759,402.89094325928204,0.6851859902849142
2019-03-10 14:00:00,3,14,69,4.30231082234224,9.380674155735349,321.9022148699892,0.816562744301526
2019-03-10 15:00:00,3,15,69,5.612525437778327,9.260254401179147,268.4241752536709,0.6638179859403484
2019-03-10 16:00:00,3,16,69,5.2212444365586475,8.58050170912899,286.8348746903973,0.9057057705763134
2019-03-10 17:00:00,3,17,69,7.526097504943222,11.025652729288625,23.113704808349908,1.0
2019-03-10 18:00:00,3,18,69,3.3358656987784885,17.558879136494205,38.28151690858086,0.6321358277500945
2019-03-10 19:00:00,3,19,69,2.9985628540703275,20.664775716545506,0.0,1.0
2019-03-10 20:00:00,3,20,69,3.2352409365838164,9.328554350834645,0.0,1.0
2019-03-10 21:00:00,3,21,69,2.9347328607972214,13.927303580130122,0.0,0.7229686725803726
2019-03-10 22:00:00,3,22,69,5.353567039274718,15.871881971514307,37.69498186368179,0.6917976483559174
2019-03-10 23:00:00,3,23,69,5.29170130656067,9.717920285033799,0.0,1.0
2019-03-11 00:00:00,3,0,70,7.767524789817065,13.34016274105198,0.0,1.0
2019-03-11 01:00:00,3,1,70,11.359893134006361,15.05339400170006,5.491846460203733,1.0
2019-03-11 02:00:00,3,2,70,7.917517706718554,8.586020824545974,0.0,0.809493204893531
2019-03-11 03:00:00,3,3,70,13.245893865468666,12.441598381735659,0.0,1.0
2019-03-11 04:00:00,3,4,70,14.39495999087976,9.083327861292105,0.0,0.9438777922308891
2019-03-11 05:00:00,3,5,70,12.024094914741022,12.582534062863974,44.772044547416215,1.0
2019-03-11 06:00:00,3,6,70,8.186893039260648,11.129135090687999,0.0,1.0
2019-03-11 07:00:00,3,7,70,11.044587994534314,8.414710925190947,50.79829645344997,1.0
2019-03-11 08:00:00,3,8,70,14.354718949322248,9.609123266452436,182.07511983407727,0.9699114255827433
2019-03-11 09:00:00,3,9,70,10.92040061861281,9.420777749617157,251.3906418920381,0.9659142023729365
2019-03-11 10:00:00,3,10,70,7.931998372688016,14.85757208217218,350.9303032929065,0.8196451689678464
2019-03-11 11:00:00,3,11,70,7.715148220334006,10.897551441400076,338.31316668622594,0.5657803399649346
2019-03-11 12:00:00,3,12,70,9.111842890286944,9.295008070437389,387.4366530175385,0.33114584630659843
2019-03-11 13:00:00,3,13,70,7.229974748167992,12.976979192953753,390.5672776901963,0.811616192666071
2019-03-11 14:00:00,3,14,70,4.452738638938449,10.432006755968068,384.7715982103855,0.5525977263557071
2019-03-11 15:00:00,3,15,70,3.161420107715726,11.68035092702292,349.9112821288751,0.9527813743008047
2019-03-11 16:00:00,3,16,70,2.316959520268001,10.703854931279121,190.33733191133155,0.9746279830308258
2019-03-11 17:00:00,3,17,70,0.7561533368354902,20.387871054352072,199.69820350855912,1.0
2019-03-11 18:00:00,3,18,70,5.66135421621672,11.654022276159445,0.0,0.8842930417015014
2019-03-11 19:00:00,3,19,70,1.9563327674098145,13.416106879138365,41.44375741282656,1.0
2019-03-11 20:00:00,3,20,70,5.534792860006637,14.835322318152958,96.57538673633896,1.0
2019-03-11 21:00:00,3,21,70,6.937701035190001,10.923709089398946,6.965420461796759,0.8585380089810781
2019-03-11 22:00:00,3,22,70,6.927224633573756,16.012384025768547,0.0,1.0
2019-03-11 23:00:00,3,23,70,5.273266986329132,13.987708042208975,4.545192860381556,1.0
2019-03-12 00:00:00,3,0,71,8.492827870709002,8.180920444205524,0.0,0.8289271448573876
2019-03-12 01:00:00,3,1,71,8.931071702766554,9.544764639893188,0.0,0.9441140481367835
2019-03-12 02:00:00,3,2,71,8.377963968575527,10.979885082933958,99.24884412476075,0.7940062726758277
2019-03-12 03:00:00,3,3,71,11.869620159411726,11.271043942597716,0.0,1.0
2019-03-12 04:00:00,3,4,71,9.65741512663837,9.796501364045708,15.023341115292938,1.0
2019-03-12 05:00:00,3,5,71,14.89035559840425,12.357113661357634,0.0,1.0
2019-03-12 06:00:00,3,6,71,11.756133095438997,10.390073395417264,0.0,1.0
2019-03-12 07:00:00,3,7,71,12.917316133226802,11.048188186741449,142.2244893645466,1.0
2019-03-12 08:00:00,3,8,71,12.582070452050262,10.302499627809139,218.71856718088503,0.8973856025047615
2019-03-12 09:00:00,3,9,71,10.703091648560365,10.580717859875202,275.5655624060563,0.9681848393289961
2019-03-12 10:00:00,3,10,71,11.358755292986332,9.17349781749461,318.787848891141,0.673598517777018
2019-03-12 11:00:00,3,11,71,8.029655602303338,12.07733986492599,407.60345806613896,0.7753169866142007
2019-03-12 12:00:00,3,12,71,9.427962284950272,12.799930667772355,491.0050758721364,0.8857998796226272
2019-03-12 13:00:00,3,13,71,3.699313104029682,8.762422035591936,346.73195132727705,0.18977813234711116
2019-03-12 14:00:00,3,14,71,5.438126849128607,9.837960343764545,446.86105942726107,0.7120346687268742
2019-03-12 15:00:00,3,15,71,8.027691782219616,11.230999020736832,346.7920483903934,0.9166498385880215
2019-03-12 16:00:00,3,16,71,1.3545780219024413,17.309033544372248,271.27803838612226,0.9302812318008743
2019-03-12 17:00:00,3,17,71,1.5002486175407381,9.15455907127937,120.4039916508026,0.9276594663092866
2019-03-12 18:00:00,3,18,71,3.7131833893536124,10.375361691963384,58.55648877549477,1.0
2019-03-12 19:00:00,3,19,71,3.214902122469636,10.04106300552143,0.0,0.9542419703475383
2019-03-12 20:00:00,3,20,71,4.0565008696607086,11.896256516830322,0.0,0.8514029529918419
2019-03-12 21:00:00,3,21,71,5.128208044398371,9.14069222512929,38.29069069601962,1.0
2019-03-12 22:00:00,3,22,71,6.45481062715932,9.733644574037381,14.792252761190813,1.0
2019-03-12 23:00:00,3,23,71,8.61067214843562,20.174884808906093,0.0,0.9759546254686241
2019-03-13 00:00:00,3,0,72,8.760455732158054,8.25778443566866,0.0,1.0
2019-03-13 01:00:00,3,1,72,8.752398334576545,10.953575533912003,0.0,1.0
2019-03-13 02:00:00,3,2,72,11.78596582070649,11.085930924237758,0.0,1.0
2019-03-13 03:00:00,3,3,72,15.276116194024196,10.125769820133831,24.67671556557512,1.0
2019-03-13 04:00:00,3,4,72,12.005677944458073,14.796574339134036,0.0,1.0
2019-03-13 05:00:00,3,5,72,10.821388940405086,11.651132780913002,0.0,1.0
2019-03-13 06:00:00,3,6,72,15.154979756874972,17.93881956108849,132.1455241312152,1.0
2019-03-13 07:00:00,3,7,72,12.529685221839172,8.435562185741128,156.60852398945008,0.8259688383340222
2019-03-13 08:00:00,3,8,72,7.92560634519515,12.358271995028614,255.05808902133487,1.0
2019-03-13 09:00:00,3,9,72,13.171195678534609,11.860688892051048,396.15593079916164,0.8696517114314032
2019-03-13 10:00:00,3,10,72,9.370162046393183,12.666844337331387,390.441948444271,0.7646515695513187
2019-03-13 11:00:00,3,11,72,9.05384707920531,14.384944529147763,352.19727324614803,0.5574783552903125
2019-03-13 12:00:00,3,12,72,8.604779079439059,16.20025899744313,360.134146322477,0.8229351292615403
2019-03-13 13:00:00,3,13,72,7.027722552346558,19.175508366616047,438.99011165750306,0.8145315847142705
2019-03-13 14:00:00,3,14,72,6.859722052579108,8.90113608406571,247.36464532135682,0.6688683635032174
2019-03-13 15:00:00,3,15,72,3.534311771228605,12.423797492529774,282.15619201457474,0.5650968786699782
2019-03-13 16:00:00,3,16,72,4.636902995731001,15.085195246859776,93.70826307570948,0.6177082569434102
2019-03-13 17:00:00,3,17,72,2.592095931687852,10.915225309676192,109.64197557421377,0.968142965627034
2019-03-13 18:00:00,3,18,72,4.418439380076034,9.279666319307257,42.70351253559772,1.0
2019-03-13 19:00:00,3,19,72,4.341924254881793,9.30610688877038,13.970776730181614,1.0
2019-03-13 20:00:00,3,20,72,1.7398139952896445,9.672799039689398,46.905467948529896,1.0
2019-03-13 21:00:00,3,21,72,6.577248744718354,12.13635894290794,98.24134708299573,0.7715260667540087
2019-03-13 22:00:00,3,22,72,4.36889152807293,9.76306199605645,0.0,1.0
2019-03-13 23:00:00,3,23,72,8.26283878935071,11.222352638308967,140.38253916394405,1.0
2019-03-14 00:00:00,3,0,73,8.93145395331239,8.639045073264448,10.633497808507732,0.9607750974977871
2019-03-14 01:00:00,3,1,73,13.167341905612556,8.636008534337853,47.45825313451797,1.0
2019-03-14 02:00:00,3,2,73,10.249947361766004,13.039336519588561,0.0,1.0
2019-03-14 03:00:00,3,3,73,11.033779640206053,7.989506517191448,80.96569898153409,1.0
2019-03-14 04:00:00,3,4,73,12.488167133656436,16.572796295922338,52.08550992713147,1.0
2019-03-14 05:00:00,3,5,73,12.4201488922865,12.186464993075404,73.57256512839989,0.7298814377243816
2019-03-14 06:00:00,3,6,73,14.79676313039381,8.815557882912175,2.7252210886977397,1.0
2019-03-14 07:00:00,3,7,73,9.793887241081874,12.002646208969466,41.6766796106663,1.0
2019-03-14 08:00:00,3,8,73,10.419641507139195,10.133115895147652,224.79705918257937,0.7574981125273101
2019-03-14 09:00:00,3,9,73,9.596807389284061,9.256269185037704,200.50504405141038,0.8650752574574507
2019-03-14 10:00:00,3,10,73,12.59749451045686,15.346210797668089,332.67904985990634,1.0
2019-03-14 11:00:00,3,11,73,12.912201297186165,12.72303659800927,399.3576143790295,1.0
2019-03-14 12:00:00,3,12,73,7.987980889434766,9.836440858938575,522.4155890281565,0.3971913269597757
2019-03-14 13:00:00,3,13,73,6.5651406546170845,9.529691207276777,405.731023144514,0.6535885301081492
2019-03-14 14:00:00,3,14,73,5.836983652736072,18.345546516693446,356.4652134951559,1.0
2019-03-14 15:00:00,3,15,73,6.985102025793354,12.271283250771297,282.2044135158216,0.8808533692854656
2019-03-14 16:00:00,3,16,73,2.012046039206369,11.29405015472981,134.6726419630582,0.9437315512225901
2019-03-14 17:00:00,3,17,73,3.8439881605339377,9.51303752119891,108.73884983048127,0.7060232145087498
2019-03-14 18:00:00,3,18,73,5.147274586074568,9.484437887871945,5.144133806838672,0.9482388507382307
2019-03-14 19:00:00,3,19,73,4.369438534944057,20.278775061733672,0.0,0.8256930697912537
2019-03-14 20:00:00,3,20,73,4.245915540785003,13.229195411064037,0.0,0.7666707235817374
2019-03-14 21:00:00,3,21,73,6.663437605711253,11.051120210983738,0.0,0.845786622518531
2019-03-14 22:00:00,3,22,73,0.29041474051123295,8.731562002086944,3.246648928634657,0.9117146677087684
2019-03-14 23:00:00,3,23,73,8.258534740058916,10.01426378016793,0.0,0.9451115254164186
2019-03-15 00:00:00,3,0,74,7.145323172033629,12.267649673986455,0.0,0.9295511103681393
2019-03-15 01:00:00,3,1,74,6.086303970088167,15.10916258526956,14.463612600215276,1.0
2019-03-15 02:00:00,3,2,74,11.975879737338438,11.503533639596949,26.943341208461447,0.9165482137761526
2019-03-15 03:00:00,3,3,74,14.736325534547131,15.035475890984113,6.064885461111751,1.0
2019-03-15 04:00:00,3,4,74,12.508704527955286,11.529954812810873,0.0,1.0
2019-03-15 05:00:00,3,5,74,15.188852764139696,14.61832403650665,29.742051061612923,1.0
2019-03-15 06:00:00,3,6,74,16.678031054265766,10.569561231784595,0.0,1.0
2019-03-15 07:00:00,3,7,74,15.912932576901914,14.628958709152805,44.771535007186905,0.8407626570909087
2019-03-15 08:00:00,3,8,74,16.063530615953454,10.126675113705838,253.16084789658703,0.8823589417786842
2019-03-15 09:00:00,3,9,74,13.473263426365,13.436461795387807,302.4253644817732,0.7852562530361893
2019-03-15 10:00:00,3,10,74,11.104341816091662,11.765860037085767,342.78154216337526,0.9126575762070582
2019-03-15 11:00:00,3,11,74,6.5436381400067445,8.14192573366434,310.42307365115687,0.7824304090099351
2019-03-15 12:00:00,3,12,74,7.96134956202858,9.626365097731705,365.4542463362737,0.6482973999908281
2019-03-15 13:00:00,3,13,74,5.472886122143491,23.328086040738125,489.90396951203945,0.8320109646253658
2019-03-15 14:00:00,3,14,74,10.295359973284105,12.714028549516309,273.3289543541274,0.9060926502708846
2019-03-15 15:00:00,3,15,74,4.566169007491068,10.033795510782209,272.18249953636416,1.0
2019-03-15 16:00:00,3,16,74,4.3697571329352565,8.726462715630037,200.5318420288361,0.9616023459994045
2019-03-15 17:00:00,3,17,74,4.726816158924071,11.41039280420282,120.24955984502222,1.0
2019-03-15 18:00:00,3,18,74,3.5406794310333844,12.659403224862505,0.0,1.0
2019-03-15 19:00:00,3,19,74,7.013947487704641,10.013567415204694,8.708812820230015,0.9080965822476526
2019-03-15 20:00:00,3,20,74,2.87804879589738,11.946002114770096,0.0,0.7528751345731259
2019-03-15 21:00:00,3,21,74,5.307155542830223,15.407418277055054,4.871439809775567,1.0
2019-03-15 22:00:00,3,22,74,4.468533366892379,9.376910017840004,0.0,1.0
2019-03-15 23:00:00,3,23,74,4.5193342903344575,9.93123226449949,0.0,1.0
2019-03-16 00:00:00,3,0,75,7.486989837127733,8.548419998864434,41.74085793337937,0.7226546521839137
2019-03-16 01:00:00,3,1,75,9.930549650354084,15.665968442169536,0.0,1.0
2019-03-16 02:00:00,3,2,75,10.351923569903784,10.317806380885136,23.685540245378583,0.6615719929646774
2019-03-16 03:00:00,3,3,75,10.861219965123329,17.70295188897552,25.341345568890876,1.0
2019-03-16 04:00:00,3,4,75,10.228020110516828,8.088450266121043,63.4976744477551,1.0
2019-03-16 05:00:00,3,5,75,13.373946005126257,12.130332254752922,0.0,0.7537355874271007
2019-03-16 06:00:00,3,6,75,10.701087270876299,12.977652300989455,45.95078312598783,1.0
2019-03-16 07:00:00,3,7,75,15.06026907776285,12.73459836718293,104.85743464570719,1.0
2019-03-16 08:00:00,3,8,75,13.205534543729502,14.003533205932698,182.0727087613808,0.936035527129714
2019-03-16 09:00:00,3,9,75,9.33095892594118,11.786996285609522,226.76461360010293,0.9145995339696378
2019-03-16 10:00:00,3,10,75,10.592109864838577,11.617359145633877,378.43527456308556,1.0
2019-03-16 11:00:00,3,11,75,8.500310433269743,8.599447197694381,342.1502670167277,0.5834874386258928
2019-03-16 12:00:00,3,12,75,9.348877039776664,10.913883112981974,427.84820490857817,0.5783161018056308
2019-03-16 13:00:00,3,13,75,10.09733368547199,11.689730547384924,484.6530317317786,0.6408771446596486
2019-03-16 14:00:00,3,14,75,2.460183079646815,9.687555171409496,397.104583503909,0.8461403930570761
2019-03-16 15:00:00,3,15,75,5.405046271300402,9.46692322048363,353.79885581714956,0.8932827278267411
2019-03-16 16:00:00,3,16,75,4.0601354088828305,12.684019801166686,165.02869891860888,0.8378735382741586
2019-03-16 17:00:00,3,17,75,5.223579040393893,13.586981212631432,142.1710058304047,0.9607897975079452
2019-03-16 18:00:00,3,18,75,4.136921275413682,9.56873794578892,0.0,0.9906179463400587
2019-03-16 19:00:00,3,19,75,2.376960224015323,10.630841749179199,0.0,1.0
2019-03-16 20:00:00,3,20,75,3.7422931286828742,12.196931015444608,87.063602810956,0.944827301274492
2019-03-16 21:00:00,3,21,75,3.5829423993985867,9.718575769646268,0.0,0.9464436456353723
2019-03-16 22:00:00,3,22,75,8.362542296135498,11.168653077777154,55.56780920865466,0.6983428263446892
2019-03-16 23:00:00,3,23,75,7.45905609076958,11.874276358858882,50.78233664998575,1.0
2019-03-17 00:00:00,3,0,76,12.770344969471218,18.90974749707145,53.7370625110419,0.7078818060827972
2019-03-17 01:00:00,3,1,76,10.140737195848564,10.67884075655993,0.0,1.0
2019-03-17 02:00:00,3,2,76,10.051150064144277,8.46196895164118,26.26004830078399,0.9870141016972189
2019-03-17 03:00:00,3,3,76,9.476068718672286,8.660020078882507,0.0,1.0
2019-03-17 04:00:00,3,4,76,9.691811264375504,9.724046809588838,54.42484287645558,1.0
2019-03-17 05:00:00,3,5,76,10.629320843399563,10.388186143577089,0.0,1.0
2019-03-17 06:00:00,3,6,76,14.502216899988168,15.124580959079953,18.389394453280154,1.0
2019-03-17 07:00:00,3,7,76,14.81504277587041,10.799139959921877,115.1922741260434,0.7510526746100383
2019-03-17 08:00:00,3,8,76,10.13570921282313,12.768772350264328,101.1623827867192,0.6243342860577541
2019-03-17 09:00:00,3,9,76,14.293574132050171,16.393781900316007,239.51669996036486,0.9107401015030796
2019-03-17 10:00:00,3,10,76,10.501841494598324,13.449707594452654,256.05994124090427,0.7400141046430557
2019-03-17 11:00:00,3,11,76,10.555644847448905,10.437048841182802,351.3434666530085,0.8811447069083197
2019-03-17 12:00:00,3,12,76,12.19240485447605,10.944833587342625,428.7972935315894,0.9423131184745142
2019-03-17 13:00:00,3,13,76,9.467547004183661,11.201720543628737,397.4295105315842,0.5879512713264934
2019-03-17 14:00:00,3,14,76,5.930902302153538,16.77813969397491,356.0375559264243,0.9598678180438822
2019-03-17 15:00:00,3,15,76,3.650045241201891,14.691947510763244,231.80031231854463,0.6824769387863855
2019-03-17 16:00:00,3,16,76,0.3342057763844002,14.420328952749816,256.6907442246926,0.9639127087138759
2019-03-17 17:00:00,3,17,76,2.7000278280350205,12.51149613353769,102.93253006597317,0.7739692122767338
2019-03-17 18:00:00,3,18,76,3.5457031203098133,11.818251230635823,1.6851906128754734,1.0
2019-03-17 19:00:00,3,19,76,2.163975412217492,10.820305049394186,47.01997844730653,1.0
2019-03-17 20:00:00,3,20,76,4.3753226448584,8.999044896256386,0.0,0.8784117728050219
2019-03-17 21:00:00,3,21,76,5.58613345795,13.356388142744342,11.427388493596153,0.827315402256702
2019-03-17 22:00:00,3,22,76,6.018251634349043,10.010841579216256,21.17312458007099,1.0
2019-03-17 23:00:00,3,23,76,6.373863210805674,13.950943308135127,0.0,1.0
2019-03-18 00:00:00,3,0,77,9.563014335584649,8.340117857538607,32.61866903798881,1.0
2019-03-18 01:00:00,3,1,77,11.403681516302616,9.229306862661861,23.856158531478357,0.9906964022946831
2019-03-18 02:00:00,3,2,77,9.544906836765502,14.549460377409531,0.0,1.0
2019-03-18 03:00:00,3,3,77,15.583103657076471,16.818282973364,0.0,0.9096972372620515
2019-03-18 04:00:00,3,4,77,13.358655746004862,13.929455427371959,26.17738289356526,1.0
2019-03-18 05:00:00,3,5,77,14.093033368986232,9.418869706676798,39.42355200065952,1.0
2019-03-18 06:00:00,3,6,77,15.642133838164309,14.919537272381348,3.1449958703320178,1.0
2019-03-18 07:00:00,3,7,77,14.52176638562354,9.519643236450154,159.75272243571916,0.8209245120399761
2019-03-18 08:00:00,3,8,77,15.462105278399877,14.974157214306125,233.34286594845068,1.0
2019-03-18 09:00:00,3,9,77,13.33548722798758,9.126524432908838,194.00863085875892,1.0
2019-03-18 10:00:00,3,10,77,10.500830242370318,10.250016497120505,276.886843277695,0.7746805556192433
2019-03-18 11:00:00,3,11,77,11.242807267576001,8.060863871868822,446.2868387115596,0.38279832197275376
2019-03-18 12:00:00,3,12,77,6.9382525770098695,9.21596137029606,388.4944790802982,0.5767094350769442
2019-03-18 13:00:00,3,13,77,8.148729177691637,13.331950878021242,395.38386890035025,0.5869012680945054
2019-03-18 14:00:00,3,14,77,6.659245010362273,19.584735333372866,404.0962040377594,0.9294380906325554
2019-03-18 15:00:00,3,15,77,5.273937371173378,15.291843097922923,283.1112674765077,0.7942366459996248
2019-03-18 16:00:00,3,16,77,4.63850294985114,13.77200122726834,202.27994830638897,0.8602532050051676
2019-03-18 17:00:00,3,17,77,0.6323777692105739,8.681490292894908,60.306787775790504,0.9084669807565777
2019-03-18 18:00:00,3,18,77,3.1282551761692705,10.282247731805644,18.499725361376072,1.0
2019-03-18 19:00:00,3,19,77,4.58176566248808,17.87561482666843,29.325610948341176,1.0
2019-03-18 20:00:00,3,20,77,5.215290756723801,11.37748862398225,0.0,1.0
2019-03-18 21:00:00,3,21,77,3.6348208038665386,8.971493499992208,0.0,0.9754972459720199
2019-03-18 22:00:00,3,22,77,9.257120673380593,10.2721863916342,131.31446275976143,1.0
2019-03-18 23:00:00,3,23,77,6.1992600697095845,8.241734212858843,0.0,0.9042372797185748
2019-03-19 00:00:00,3,0,78,11.422590226712288,14.22938227114571,0.0,1.0
2019-03-19 01:00:00,3,1,78,11.632159774914786,8.787753729810698,35.32932226461308,0.8703531990809039
2019-03-19 02:00:00,3,2,78,10.691221205971209,11.265943727191253,0.0,1.0
2019-03-19 03:00:00,3,3,78,16.569831516810574,8.948721784603357,0.0,0.952673460121158
2019-03-19 04:00:00,3,4,78,11.426529181068046,11.749578935265847,24.152678582572253,1.0
2019-03-19 05:00:00,3,5,78,16.151613304324158,13.985631980153084,0.0,1.0
2019-03-19 06:00:00,3,6,78,16.48484046174477,10.05216205596723,78.82290010778169,1.0
2019-03-19 07:00:00,3,7,78,12.972064538950864,16.176676480728325,128.36882990563836,1.0
2019-03-19 08:00:00,3,8,78,16.598733444709666,13.544305574693503,186.38003565668907,1.0
2019-03-19 09:00:00,3,9,78,12.519116702393646,12.87683174286424,288.62692765839677,0.6009754725123873
2019-03-19 10:00:00,3,10,78,12.561063084218528,15.9944303934965,391.962645473815,0.8620418490438799
