timestamp,month,hour,day_of_year,solar_generation,wind_generation
2019-02-19 00:00:00,2,0,50,-0.0,74.97512521061046
2019-02-19 01:00:00,2,1,50,-0.0,59.07718620942092
2019-02-19 02:00:00,2,2,50,-0.0,56.672761255762154
2019-02-19 03:00:00,2,3,50,-0.0,51.42258552482518
2019-02-19 04:00:00,2,4,50,-0.0,53.9972001318941
2019-02-19 05:00:00,2,5,50,-0.0,52.38766949654653
2019-02-19 06:00:00,2,6,50,0.0,62.258036718872226
2019-02-19 07:00:00,2,7,50,8.076453029700902,65.10419762505438
2019-02-19 08:00:00,2,8,50,19.352561736086432,38.681517586609054
2019-02-19 09:00:00,2,9,50,24.123357195373835,34.672625109513206
2019-02-19 10:00:00,2,10,50,24.075812648263963,29.776386721647214
2019-02-19 11:00:00,2,11,50,32.36054062926442,26.867239082984348
2019-02-19 12:00:00,2,12,50,37.178485969351534,51.2425388259921
2019-02-19 13:00:00,2,13,50,33.54303671460215,53.23048203014343
2019-02-19 14:00:00,2,14,50,26.850559293674262,72.30843001330679
2019-02-19 15:00:00,2,15,50,19.362842582608746,61.33177342814952
2019-02-19 16:00:00,2,16,50,18.421587478936054,70.89476207126503
2019-02-19 17:00:00,2,17,50,9.673151140645606,72.17498649331012
2019-02-19 18:00:00,2,18,50,4.6326556965122564e-15,91.91040634912557
2019-02-19 19:00:00,2,19,50,-0.0,72.69128519612407
2019-02-19 20:00:00,2,20,50,-0.0,57.61520543743294
2019-02-19 21:00:00,2,21,50,-0.0,51.95676467899681
2019-02-19 22:00:00,2,22,50,-0.0,36.43154444582561
2019-02-19 23:00:00,2,23,50,-0.0,29.65053203443592
2019-02-20 00:00:00,2,0,51,-0.0,59.843205109825625
2019-02-20 01:00:00,2,1,51,-0.0,58.21927524254279
2019-02-20 02:00:00,2,2,51,-0.0,61.702638157834784
2019-02-20 03:00:00,2,3,51,-0.0,82.78283334334849
2019-02-20 04:00:00,2,4,51,-0.0,108.77514883533843
2019-02-20 05:00:00,2,5,51,-0.0,77.45092817414766
2019-02-20 06:00:00,2,6,51,0.0,94.25896531306122
2019-02-20 07:00:00,2,7,51,9.01009462690457,81.74674052092622
2019-02-20 08:00:00,2,8,51,18.35370609940751,89.84402200669598
2019-02-20 09:00:00,2,9,51,21.48293033390222,71.90136042133048
2019-02-20 10:00:00,2,10,51,27.03798267063489,59.86629166303919
2019-02-20 11:00:00,2,11,51,35.50902169531912,55.164315899702224
2019-02-20 12:00:00,2,12,51,31.858710404197172,54.884453543124614
2019-02-20 13:00:00,2,13,51,36.96404566096483,56.97766395100061
2019-02-20 14:00:00,2,14,51,25.897550921614354,53.89759325745161
2019-02-20 15:00:00,2,15,51,25.00261142842596,67.04875569679518
2019-02-20 16:00:00,2,16,51,12.655989634576505,61.69184654316725
2019-02-20 17:00:00,2,17,51,8.3130419347821,80.23300969217628
2019-02-20 18:00:00,2,18,51,3.766127861853513e-15,85.61449735331614
2019-02-20 19:00:00,2,19,51,-0.0,93.56217574187441
2019-02-20 20:00:00,2,20,51,-0.0,81.80609444598066
2019-02-20 21:00:00,2,21,51,-0.0,68.06337224467518
2019-02-20 22:00:00,2,22,51,-0.0,63.082703331215235
2019-02-20 23:00:00,2,23,51,-0.0,73.89746228026875
2019-02-21 00:00:00,2,0,52,-0.0,59.29888473502614
2019-02-21 01:00:00,2,1,52,-0.0,61.58512469663896
2019-02-21 02:00:00,2,2,52,-0.0,50.426891747049254
2019-02-21 03:00:00,2,3,52,-0.0,49.166566923592356
2019-02-21 04:00:00,2,4,52,-0.0,30.57723961025905
2019-02-21 05:00:00,2,5,52,-0.0,44.817856026522705
2019-02-21 06:00:00,2,6,52,0.0,53.575327838918895
2019-02-21 07:00:00,2,7,52,7.422832866257275,34.90304806097974
2019-02-21 08:00:00,2,8,52,17.790988780960188,6.027125138060952
2019-02-21 09:00:00,2,9,52,20.426962340500072,36.59059628058961
2019-02-21 10:00:00,2,10,52,26.350154763906346,24.61862831818134
2019-02-21 11:00:00,2,11,52,31.213652939243136,27.138845381181305
2019-02-21 12:00:00,2,12,52,28.59769476554347,22.139038513097276
2019-02-21 13:00:00,2,13,52,32.85172046663935,44.89070455391469
2019-02-21 14:00:00,2,14,52,27.3247476125677,57.85054426064642
2019-02-21 15:00:00,2,15,52,17.879513424266698,62.8597656650473
2019-02-21 16:00:00,2,16,52,16.00642364146723,69.37740779732536
2019-02-21 17:00:00,2,17,52,7.5735210835958915,66.5309472338912
2019-02-21 18:00:00,2,18,52,3.1603422387814655e-15,66.09611786211259
2019-02-21 19:00:00,2,19,52,-0.0,69.42650444321086
2019-02-21 20:00:00,2,20,52,-0.0,71.15952420985634
2019-02-21 21:00:00,2,21,52,-0.0,59.039884381419554
2019-02-21 22:00:00,2,22,52,-0.0,71.61541454763714
2019-02-21 23:00:00,2,23,52,-0.0,73.99079888969662
2019-02-22 00:00:00,2,0,53,-0.0,70.42679836673997
2019-02-22 01:00:00,2,1,53,-0.0,69.19985910672871
2019-02-22 02:00:00,2,2,53,-0.0,57.511312617523515
2019-02-22 03:00:00,2,3,53,-0.0,48.3508593061361
2019-02-22 04:00:00,2,4,53,-0.0,51.3923094604712
2019-02-22 05:00:00,2,5,53,-0.0,68.33159368725447
2019-02-22 06:00:00,2,6,53,0.0,65.92988414243749
2019-02-22 07:00:00,2,7,53,8.44166891293037,53.493923381886376
2019-02-22 08:00:00,2,8,53,15.795253712777912,38.5596540124125
2019-02-22 09:00:00,2,9,53,23.82522501738839,35.45709784731673
2019-02-22 10:00:00,2,10,53,26.185276636147936,33.089430612562055
2019-02-22 11:00:00,2,11,53,32.833584047346775,56.67418794033762
2019-02-22 12:00:00,2,12,53,35.640413254755835,40.50054335196061
2019-02-22 13:00:00,2,13,53,33.74191259332752,53.302637048949315
2019-02-22 14:00:00,2,14,53,22.07178264864728,44.48322345583084
2019-02-22 15:00:00,2,15,53,24.282465869634184,52.53690437508352
2019-02-22 16:00:00,2,16,53,17.91026791492249,44.94330532329222
2019-02-22 17:00:00,2,17,53,8.469708163033111,47.88765083562414
2019-02-22 18:00:00,2,18,53,4.217270781379813e-15,60.94443544557597
2019-02-22 19:00:00,2,19,53,-0.0,61.6204347227628
2019-02-22 20:00:00,2,20,53,-0.0,63.45592013436969
2019-02-22 21:00:00,2,21,53,-0.0,61.256678319709245
2019-02-22 22:00:00,2,22,53,-0.0,106.00337181235477
2019-02-22 23:00:00,2,23,53,-0.0,62.634294553295796
2019-02-23 00:00:00,2,0,54,-0.0,67.78229287665222
2019-02-23 01:00:00,2,1,54,-0.0,61.16526273647493
2019-02-23 02:00:00,2,2,54,-0.0,48.59805500984856
2019-02-23 03:00:00,2,3,54,-0.0,66.06133590688123
2019-02-23 04:00:00,2,4,54,-0.0,53.69847107252369
2019-02-23 05:00:00,2,5,54,-0.0,75.51635823580257
2019-02-23 06:00:00,2,6,54,0.0,68.46285091390956
2019-02-23 07:00:00,2,7,54,7.800337466239227,60.70481520085917
2019-02-23 08:00:00,2,8,54,13.82089088897682,78.14756603965023
2019-02-23 09:00:00,2,9,54,20.819158238383825,53.975936935143295
2019-02-23 10:00:00,2,10,54,30.352831330847216,68.03716927519166
2019-02-23 11:00:00,2,11,54,26.310762513845685,79.32865312503522
2019-02-23 12:00:00,2,12,54,34.523796412670734,57.89558356315058
2019-02-23 13:00:00,2,13,54,34.74492352600735,59.916940743179175
2019-02-23 14:00:00,2,14,54,30.311012704662765,61.77371918615867
2019-02-23 15:00:00,2,15,54,19.724849332798513,52.32775891611927
2019-02-23 16:00:00,2,16,54,17.298499836211853,63.870475878712256
2019-02-23 17:00:00,2,17,54,7.059742901007789,79.0149919015967
2019-02-23 18:00:00,2,18,54,3.6608608067242306e-15,89.28073554201376
2019-02-23 19:00:00,2,19,54,-0.0,96.3032711062526
2019-02-23 20:00:00,2,20,54,-0.0,79.71900692056609
2019-02-23 21:00:00,2,21,54,-0.0,76.09020968633645
2019-02-23 22:00:00,2,22,54,-0.0,55.92749610210635
2019-02-23 23:00:00,2,23,54,-0.0,47.458680143175044
2019-02-24 00:00:00,2,0,55,-0.0,56.75094697979661
2019-02-24 01:00:00,2,1,55,-0.0,61.87522656470759
2019-02-24 02:00:00,2,2,55,-0.0,58.17043670753823
2019-02-24 03:00:00,2,3,55,-0.0,51.37243770370885
2019-02-24 04:00:00,2,4,55,-0.0,40.627910128785444
2019-02-24 05:00:00,2,5,55,-0.0,38.25993357214525
2019-02-24 06:00:00,2,6,55,0.0,82.21118846611792
2019-02-24 07:00:00,2,7,55,8.794934921026684,45.37772800140516
2019-02-24 08:00:00,2,8,55,15.608052207204011,55.20806379342498
2019-02-24 09:00:00,2,9,55,23.54704425588914,72.48494397982242
2019-02-24 10:00:00,2,10,55,30.85037365111425,58.49851147617884
2019-02-24 11:00:00,2,11,55,27.320963354536108,73.63207229164416
2019-02-24 12:00:00,2,12,55,32.35076208112868,72.46790800441698
2019-02-24 13:00:00,2,13,55,28.882465027537233,91.52858283597217
2019-02-24 14:00:00,2,14,55,27.45274337826221,90.07441627435074
2019-02-24 15:00:00,2,15,55,24.48631859522105,83.60992121115963
2019-02-24 16:00:00,2,16,55,16.88358956366677,72.66903418177833
2019-02-24 17:00:00,2,17,55,8.676192637457394,74.59422056296667
2019-02-24 18:00:00,2,18,55,4.043784963253133e-15,65.55874486403725
2019-02-24 19:00:00,2,19,55,-0.0,70.54702853890491
2019-02-24 20:00:00,2,20,55,-0.0,73.15264203887291
2019-02-24 21:00:00,2,21,55,-0.0,78.35413511393283
2019-02-24 22:00:00,2,22,55,-0.0,85.17988451580179
2019-02-24 23:00:00,2,23,55,-0.0,83.78195765616132
2019-02-25 00:00:00,2,0,56,-0.0,67.62640620094402
2019-02-25 01:00:00,2,1,56,-0.0,54.63143667271249
2019-02-25 02:00:00,2,2,56,-0.0,72.18089306583863
2019-02-25 03:00:00,2,3,56,-0.0,95.52747905632977
2019-02-25 04:00:00,2,4,56,-0.0,79.9179652010972
2019-02-25 05:00:00,2,5,56,-0.0,59.708627468069324
2019-02-25 06:00:00,2,6,56,0.0,67.63123431824363
2019-02-25 07:00:00,2,7,56,7.839693890126752,70.33324348715878
2019-02-25 08:00:00,2,8,56,17.63157624672778,54.895707374519176
2019-02-25 09:00:00,2,9,56,23.823627758251813,84.77500458254232
2019-02-25 10:00:00,2,10,56,26.310630777905125,65.14420657217266
2019-02-25 11:00:00,2,11,56,32.43944158513574,49.634944741702206
2019-02-25 12:00:00,2,12,56,34.461792644422346,54.83483929877966
2019-02-25 13:00:00,2,13,56,34.45773160892576,64.38954393649654
2019-02-25 14:00:00,2,14,56,25.624166456389148,51.643730782128124
2019-02-25 15:00:00,2,15,56,20.91781142549541,34.85282722851957
2019-02-25 16:00:00,2,16,56,15.008067649016736,14.903587723439834
2019-02-25 17:00:00,2,17,56,8.343130101989228,40.32555726775627
2019-02-25 18:00:00,2,18,56,4.166451161076836e-15,30.60798022099921
2019-02-25 19:00:00,2,19,56,-0.0,50.97033680736502
2019-02-25 20:00:00,2,20,56,-0.0,41.69140600092993
2019-02-25 21:00:00,2,21,56,-0.0,38.17617678069812
2019-02-25 22:00:00,2,22,56,-0.0,42.60075883615827
2019-02-25 23:00:00,2,23,56,-0.0,54.87508564572726
2019-02-26 00:00:00,2,0,57,-0.0,51.92535423806432
2019-02-26 01:00:00,2,1,57,-0.0,52.52719380153423
2019-02-26 02:00:00,2,2,57,-0.0,28.380823531155563
2019-02-26 03:00:00,2,3,57,-0.0,37.81620732682023
2019-02-26 04:00:00,2,4,57,-0.0,31.90631291893482
2019-02-26 05:00:00,2,5,57,-0.0,32.299596578750155
2019-02-26 06:00:00,2,6,57,0.0,57.82877978033504
2019-02-26 07:00:00,2,7,57,7.814652225238329,52.91655361735129
2019-02-26 08:00:00,2,8,57,12.74713200919439,84.81931275005067
2019-02-26 09:00:00,2,9,57,20.99875208672761,74.23508816031325
2019-02-26 10:00:00,2,10,57,20.723784199236555,72.67050429041117
2019-02-26 11:00:00,2,11,57,30.508372286312834,83.25532486380617
2019-02-26 12:00:00,2,12,57,29.691576616624193,88.15040203605234
2019-02-26 13:00:00,2,13,57,28.79187890044643,69.26638244064245
2019-02-26 14:00:00,2,14,57,27.950234411398384,87.69362870431972
2019-02-26 15:00:00,2,15,57,20.126223936992165,82.515640818483
2019-02-26 16:00:00,2,16,57,15.797529041829769,81.36409469343515
2019-02-26 17:00:00,2,17,57,9.074877046142014,59.04419392120563
2019-02-26 18:00:00,2,18,57,3.917914683071892e-15,69.70527672841355
2019-02-26 19:00:00,2,19,57,-0.0,72.95589828221945
2019-02-26 20:00:00,2,20,57,-0.0,79.75455544449491
2019-02-26 21:00:00,2,21,57,-0.0,74.01982023883232
2019-02-26 22:00:00,2,22,57,-0.0,65.02085219473815
2019-02-26 23:00:00,2,23,57,-0.0,60.72451642814433
2019-02-27 00:00:00,2,0,58,-0.0,77.01660615593924
2019-02-27 01:00:00,2,1,58,-0.0,58.846795675678436
2019-02-27 02:00:00,2,2,58,-0.0,54.976221538013284
2019-02-27 03:00:00,2,3,58,-0.0,38.280159752546
2019-02-27 04:00:00,2,4,58,-0.0,26.231877756591892
2019-02-27 05:00:00,2,5,58,-0.0,45.011537193319285
2019-02-27 06:00:00,2,6,58,0.0,50.98956452028138
2019-02-27 07:00:00,2,7,58,7.808297248362566,63.902432057213474
2019-02-27 08:00:00,2,8,58,14.802390091798832,53.07079852897043
2019-02-27 09:00:00,2,9,58,24.547669686000898,46.874252689512595
2019-02-27 10:00:00,2,10,58,26.660569444644548,61.878512899491135
2019-02-27 11:00:00,2,11,58,33.34968997260069,67.69844674248
2019-02-27 12:00:00,2,12,58,32.63454934797433,64.44116336157444
2019-02-27 13:00:00,2,13,58,29.767121362182177,73.40460093241649
2019-02-27 14:00:00,2,14,58,26.01164427218711,79.12127352976958
2019-02-27 15:00:00,2,15,58,20.83823447651222,67.53644454757871
2019-02-27 16:00:00,2,16,58,12.045874028976208,80.69030337495646
2019-02-27 17:00:00,2,17,58,8.618778307543742,70.77780469823871
2019-02-27 18:00:00,2,18,58,4.0508345627483255e-15,70.6957232238237
2019-02-27 19:00:00,2,19,58,-0.0,69.26709910680557
2019-02-27 20:00:00,2,20,58,-0.0,63.3997617425056
2019-02-27 21:00:00,2,21,58,-0.0,77.58345933708985
2019-02-27 22:00:00,2,22,58,-0.0,73.44226920746611
2019-02-27 23:00:00,2,23,58,-0.0,56.85135582553529
2019-02-28 00:00:00,2,0,59,-0.0,70.01042131528382
2019-02-28 01:00:00,2,1,59,-0.0,73.78785071365073
2019-02-28 02:00:00,2,2,59,-0.0,65.57815224150194
2019-02-28 03:00:00,2,3,59,-0.0,58.397536689332725
2019-02-28 04:00:00,2,4,59,-0.0,62.85864743030091
2019-02-28 05:00:00,2,5,59,-0.0,59.16463601470184
2019-02-28 06:00:00,2,6,59,0.0,75.73256375717868
2019-02-28 07:00:00,2,7,59,7.0722930654873535,60.82692712895737
2019-02-28 08:00:00,2,8,59,15.590395827656199,66.58770681850353
2019-02-28 09:00:00,2,9,59,24.281634523560474,59.08510169041533
2019-02-28 10:00:00,2,10,59,26.168119381988603,54.18918431876719
2019-02-28 11:00:00,2,11,59,27.81690244280551,44.09795742756747
2019-02-28 12:00:00,2,12,59,24.15481628304326,47.50511568779216
2019-02-28 13:00:00,2,13,59,32.17977940880291,56.20352589273284
2019-02-28 14:00:00,2,14,59,28.954238679530015,84.02180644098291
2019-02-28 15:00:00,2,15,59,23.319875718413734,76.61773486932927
2019-02-28 16:00:00,2,16,59,12.139979856053293,63.8172709152405
2019-02-28 17:00:00,2,17,59,7.876799996957778,58.82295032678997
2019-02-28 18:00:00,2,18,59,3.5555474146458666e-15,50.99829967742853
2019-02-28 19:00:00,2,19,59,-0.0,57.64599610653835
2019-02-28 20:00:00,2,20,59,-0.0,56.93657047474227
2019-02-28 21:00:00,2,21,59,-0.0,58.20292704086344
2019-02-28 22:00:00,2,22,59,-0.0,61.29641375893473
2019-02-28 23:00:00,2,23,59,-0.0,72.27517667079937
2019-03-01 00:00:00,3,0,60,-0.0,66.93704939851148
2019-03-01 01:00:00,3,1,60,-0.0,52.97601539721172
2019-03-01 02:00:00,3,2,60,-0.0,80.85378424471364
2019-03-01 03:00:00,3,3,60,-0.0,64.01918101569684
2019-03-01 04:00:00,3,4,60,-0.0,53.8757490136871
2019-03-01 05:00:00,3,5,60,-0.0,38.09581520157475
2019-03-01 06:00:00,3,6,60,0.0,51.54761658052554
2019-03-01 07:00:00,3,7,60,8.201218709384978,31.67136526284622
2019-03-01 08:00:00,3,8,60,12.605568855251,31.037766060858353
2019-03-01 09:00:00,3,9,60,23.67643849806589,23.846061677275312
2019-03-01 10:00:00,3,10,60,28.72006575809239,18.854252328027997
2019-03-01 11:00:00,3,11,60,25.317209172817382,18.106321518683668
2019-03-01 12:00:00,3,12,60,25.886825348043097,42.098260572372354
2019-03-01 13:00:00,3,13,60,25.017833119283555,51.524083657908015
2019-03-01 14:00:00,3,14,60,25.410136565174003,46.08401930454032
2019-03-01 15:00:00,3,15,60,20.337952510191386,51.843853831833634
2019-03-01 16:00:00,3,16,60,13.924545323443665,30.98510358301029
2019-03-01 17:00:00,3,17,60,7.991591969099159,31.7038590752176
2019-03-01 18:00:00,3,18,60,3.3700392675665763e-15,36.201610266887045
2019-03-01 19:00:00,3,19,60,-0.0,56.92572969179403
2019-03-01 20:00:00,3,20,60,-0.0,51.022986296422424
2019-03-01 21:00:00,3,21,60,-0.0,70.75013922932642
2019-03-01 22:00:00,3,22,60,-0.0,49.084234644560404
2019-03-01 23:00:00,3,23,60,-0.0,54.479315253454345
2019-03-02 00:00:00,3,0,61,-0.0,53.07069692970584
2019-03-02 01:00:00,3,1,61,-0.0,51.792622196356284
2019-03-02 02:00:00,3,2,61,-0.0,41.87513586619531
2019-03-02 03:00:00,3,3,61,-0.0,43.308823664953486
2019-03-02 04:00:00,3,4,61,-0.0,37.52726593035109
2019-03-02 05:00:00,3,5,61,-0.0,13.049384189622243
2019-03-02 06:00:00,3,6,61,0.0,18.416804004459777
2019-03-02 07:00:00,3,7,61,6.367006334114745,31.49342723049347
2019-03-02 08:00:00,3,8,61,15.169846216102812,28.59708027286599
2019-03-02 09:00:00,3,9,61,19.395082683406738,32.85138885626582
2019-03-02 10:00:00,3,10,61,26.576400397997784,30.96984266388338
2019-03-02 11:00:00,3,11,61,21.38012580575535,36.282280127313854
2019-03-02 12:00:00,3,12,61,27.315293339217334,53.700084193769825
2019-03-02 13:00:00,3,13,61,28.093689069931635,41.921172087715
2019-03-02 14:00:00,3,14,61,24.922554387434925,54.241157596804754
2019-03-02 15:00:00,3,15,61,21.870960868068615,76.26173233570574
2019-03-02 16:00:00,3,16,61,16.02937955240751,81.81607003750628
2019-03-02 17:00:00,3,17,61,7.5665703386766445,72.74647709376063
2019-03-02 18:00:00,3,18,61,4.120336224253316e-15,63.78712385935707
2019-03-02 19:00:00,3,19,61,-0.0,75.81397455609454
2019-03-02 20:00:00,3,20,61,-0.0,62.80886837465818
2019-03-02 21:00:00,3,21,61,-0.0,88.25638748624525
2019-03-02 22:00:00,3,22,61,-0.0,74.76775066413565
2019-03-02 23:00:00,3,23,61,-0.0,88.77243812394826
2019-03-03 00:00:00,3,0,62,-0.0,92.24552911287918
2019-03-03 01:00:00,3,1,62,-0.0,67.63938880010303
2019-03-03 02:00:00,3,2,62,-0.0,71.79823528438139
2019-03-03 03:00:00,3,3,62,-0.0,59.099451087725065
2019-03-03 04:00:00,3,4,62,-0.0,61.54386415656546
2019-03-03 05:00:00,3,5,62,-0.0,68.24550826304511
2019-03-03 06:00:00,3,6,62,0.0,67.90988873512488
2019-03-03 07:00:00,3,7,62,8.25775271866321,76.55220242353067
2019-03-03 08:00:00,3,8,62,11.920969214521513,69.09608328103266
2019-03-03 09:00:00,3,9,62,21.554435802906223,49.422894482689145
2019-03-03 10:00:00,3,10,62,27.594818201660082,77.35371643435852
2019-03-03 11:00:00,3,11,62,30.361069969477747,48.31508605221061
2019-03-03 12:00:00,3,12,62,29.83099143974513,41.29596710032989
2019-03-03 13:00:00,3,13,62,28.007257308450043,24.108043832755367
2019-03-03 14:00:00,3,14,62,28.050165804384143,48.812677811522654
2019-03-03 15:00:00,3,15,62,18.514228465774828,61.07757402341244
2019-03-03 16:00:00,3,16,62,14.942793635438408,55.99729573192164
2019-03-03 17:00:00,3,17,62,8.183016045877077,47.23914798967742
2019-03-03 18:00:00,3,18,62,3.733644135453168e-15,66.20682115167136
2019-03-03 19:00:00,3,19,62,-0.0,79.47784762219295
2019-03-03 20:00:00,3,20,62,-0.0,85.63133106066763
2019-03-03 21:00:00,3,21,62,-0.0,86.80044181231123
2019-03-03 22:00:00,3,22,62,-0.0,84.47084400369101
2019-03-03 23:00:00,3,23,62,-0.0,89.19079452606789
2019-03-04 00:00:00,3,0,63,-0.0,74.61140001291932
2019-03-04 01:00:00,3,1,63,-0.0,75.10540354556946
2019-03-04 02:00:00,3,2,63,-0.0,66.55216887485201
2019-03-04 03:00:00,3,3,63,-0.0,69.94241366222599
2019-03-04 04:00:00,3,4,63,-0.0,67.65206702476064
2019-03-04 05:00:00,3,5,63,-0.0,45.93592104904094
2019-03-04 06:00:00,3,6,63,0.0,46.960008109589644
2019-03-04 07:00:00,3,7,63,8.507291691332014,82.4553256112415
2019-03-04 08:00:00,3,8,63,14.223725029208993,80.22508709048597
2019-03-04 09:00:00,3,9,63,23.021484559561124,61.51982984423026
2019-03-04 10:00:00,3,10,63,21.87824425402395,67.61993716817467
2019-03-04 11:00:00,3,11,63,28.429808470244215,75.91376560715011
2019-03-04 12:00:00,3,12,63,24.78983058416255,74.31882929833296
2019-03-04 13:00:00,3,13,63,30.239971645673048,67.1518382301068
2019-03-04 14:00:00,3,14,63,24.730302022105406,99.60830893577649
2019-03-04 15:00:00,3,15,63,21.746660258008067,74.43341052050795
2019-03-04 16:00:00,3,16,63,15.040385142126622,78.90627856897486
2019-03-04 17:00:00,3,17,63,7.28175523579693,68.28154788339623
2019-03-04 18:00:00,3,18,63,2.7383238174990443e-15,71.03945891317129
2019-03-04 19:00:00,3,19,63,-0.0,65.20179001007845
2019-03-04 20:00:00,3,20,63,-0.0,75.00545969310868
2019-03-04 21:00:00,3,21,63,-0.0,72.78555074005305
2019-03-04 22:00:00,3,22,63,-0.0,75.02887208399858
2019-03-04 23:00:00,3,23,63,-0.0,64.12121830810362
2019-03-05 00:00:00,3,0,64,-0.0,63.459924523744924
2019-03-05 01:00:00,3,1,64,-0.0,57.049351935215405
2019-03-05 02:00:00,3,2,64,-0.0,59.195663556996266
2019-03-05 03:00:00,3,3,64,-0.0,73.79099801137187
2019-03-05 04:00:00,3,4,64,-0.0,57.244425506385916
2019-03-05 05:00:00,3,5,64,-0.0,61.42557991601328
2019-03-05 06:00:00,3,6,64,0.0,86.18817094155615
2019-03-05 07:00:00,3,7,64,8.184340607262913,68.24859246661401
2019-03-05 08:00:00,3,8,64,12.26235025732682,66.94500853664451
2019-03-05 09:00:00,3,9,64,19.146531494754,67.46504700208673
2019-03-05 10:00:00,3,10,64,25.382524074865607,53.483199697440625
2019-03-05 11:00:00,3,11,64,20.87771471718853,71.10275505768186
2019-03-05 12:00:00,3,12,64,23.84410811494313,81.78718162228054
2019-03-05 13:00:00,3,13,64,24.205222599565722,83.52764711636183
2019-03-05 14:00:00,3,14,64,20.587015612305105,46.06829645812787
2019-03-05 15:00:00,3,15,64,19.461335180991302,42.25336548931842
2019-03-05 16:00:00,3,16,64,13.124507692823203,60.98249632045009
2019-03-05 17:00:00,3,17,64,7.679019922223564,53.695933086054595
2019-03-05 18:00:00,3,18,64,3.602903241797737e-15,58.25096724767083
2019-03-05 19:00:00,3,19,64,-0.0,85.52960007758787
2019-03-05 20:00:00,3,20,64,-0.0,88.89380854307565
2019-03-05 21:00:00,3,21,64,-0.0,79.35271770185723
2019-03-05 22:00:00,3,22,64,-0.0,68.59016344165815
2019-03-05 23:00:00,3,23,64,-0.0,90.20517169091896
2019-03-06 00:00:00,3,0,65,-0.0,89.55441760281269
2019-03-06 01:00:00,3,1,65,-0.0,77.74703016054903
2019-03-06 02:00:00,3,2,65,-0.0,73.55792567058657
2019-03-06 03:00:00,3,3,65,-0.0,57.288076676524895
2019-03-06 04:00:00,3,4,65,-0.0,66.23096651642533
2019-03-06 05:00:00,3,5,65,-0.0,50.08496310079456
2019-03-06 06:00:00,3,6,65,0.0,54.11395378020758
2019-03-06 07:00:00,3,7,65,8.07667052023528,65.99402442368095
2019-03-06 08:00:00,3,8,65,16.0301969942232,56.6300752832222
2019-03-06 09:00:00,3,9,65,17.1943096631167,53.05489780317326
2019-03-06 10:00:00,3,10,65,24.666875921966657,46.715018455011965
2019-03-06 11:00:00,3,11,65,28.951370494173744,52.11310428095896
2019-03-06 12:00:00,3,12,65,24.77120172401974,51.84931737928414
2019-03-06 13:00:00,3,13,65,26.540718163842033,30.104211979520258
2019-03-06 14:00:00,3,14,65,27.76988166020435,39.783161540888784
2019-03-06 15:00:00,3,15,65,18.870767255043376,44.479987460536364
2019-03-06 16:00:00,3,16,65,14.729190499942248,45.77585595367212
2019-03-06 17:00:00,3,17,65,7.681616391056077,49.50242273095874
2019-03-06 18:00:00,3,18,65,3.0635715236171197e-15,57.14553940520895
2019-03-06 19:00:00,3,19,65,-0.0,80.12470385877961
2019-03-06 20:00:00,3,20,65,-0.0,72.61952307319672
2019-03-06 21:00:00,3,21,65,-0.0,70.06383826054363
2019-03-06 22:00:00,3,22,65,-0.0,99.429387842146
2019-03-06 23:00:00,3,23,65,-0.0,82.2086390832928
2019-03-07 00:00:00,3,0,66,-0.0,79.36260363130256
2019-03-07 01:00:00,3,1,66,-0.0,52.38186186849204
2019-03-07 02:00:00,3,2,66,-0.0,63.006781900609184
2019-03-07 03:00:00,3,3,66,-0.0,50.12859140761051
2019-03-07 04:00:00,3,4,66,-0.0,45.294900250303385
2019-03-07 05:00:00,3,5,66,-0.0,37.12283083411454
2019-03-07 06:00:00,3,6,66,0.0,34.689871599035605
2019-03-07 07:00:00,3,7,66,7.343701320844048,49.95080265746438
2019-03-07 08:00:00,3,8,66,12.476200968723399,61.24663142892781
2019-03-07 09:00:00,3,9,66,19.349749139453078,40.32310161116916
2019-03-07 10:00:00,3,10,66,23.749868452898586,52.545277738689386
2019-03-07 11:00:00,3,11,66,28.780127230609654,77.48103284230342
2019-03-07 12:00:00,3,12,66,28.601872785211192,65.72236432358517
2019-03-07 13:00:00,3,13,66,28.81420144587575,73.39658033777513
2019-03-07 14:00:00,3,14,66,23.625889090828267,80.88492233636212
2019-03-07 15:00:00,3,15,66,20.357397607221483,81.47957883562111
2019-03-07 16:00:00,3,16,66,14.820883558045145,79.97679587636904
2019-03-07 17:00:00,3,17,66,7.157498278994632,93.73505461010333
2019-03-07 18:00:00,3,18,66,2.839362721381099e-15,94.6215014283033
2019-03-07 19:00:00,3,19,66,-0.0,87.9095550691459
2019-03-07 20:00:00,3,20,66,-0.0,76.85793956177521
2019-03-07 21:00:00,3,21,66,-0.0,81.49010602137973
2019-03-07 22:00:00,3,22,66,-0.0,93.63397420817745
2019-03-07 23:00:00,3,23,66,-0.0,106.11585441335762
2019-03-08 00:00:00,3,0,67,-0.0,100.71705812523915
2019-03-08 01:00:00,3,1,67,-0.0,96.21177763890627
2019-03-08 02:00:00,3,2,67,-0.0,98.71079678323647
2019-03-08 03:00:00,3,3,67,-0.0,66.90886795579252
2019-03-08 04:00:00,3,4,67,-0.0,78.17424654969463
2019-03-08 05:00:00,3,5,67,-0.0,79.44497227402314
2019-03-08 06:00:00,3,6,67,0.0,74.07993079576895
2019-03-08 07:00:00,3,7,67,6.886180503740582,58.102383988043876
