timestamp,solar_generation,wind_generation,hour,day_of_year,month,day_of_week
2019-02-17 20:00:00,0.0,40.73006105846463,20,48,2,6
2019-02-17 21:00:00,0.0,30.87530928779365,21,48,2,6
2019-02-17 22:00:00,0.0,43.113725917814065,22,48,2,6
2019-02-17 23:00:00,0.0,61.449767405819934,23,48,2,6
2019-02-18 00:00:00,0.0,71.96284100714719,0,49,2,0
2019-02-18 01:00:00,0.0,78.7598817770534,1,49,2,0
2019-02-18 02:00:00,0.0,87.54839550144901,2,49,2,0
2019-02-18 03:00:00,0.0,93.1986426877405,3,49,2,0
2019-02-18 04:00:00,0.0,68.96566132788548,4,49,2,0
2019-02-18 05:00:00,0.0,47.76152228188839,5,49,2,0
2019-02-18 06:00:00,0.0,49.81936388827206,6,49,2,0
2019-02-18 07:00:00,9.581646169061658,41.26183140745194,7,49,2,0
2019-02-18 08:00:00,17.17486181556494,29.680136691528563,8,49,2,0
2019-02-18 09:00:00,27.252491706894915,32.991501628590036,9,49,2,0
2019-02-18 10:00:00,30.72892403113503,49.93527050722575,10,49,2,0
2019-02-18 11:00:00,36.04582192191316,53.72579929210803,11,49,2,0
2019-02-18 12:00:00,37.74092930163143,50.95457471201857,12,49,2,0
2019-02-18 13:00:00,37.51835660821221,41.9239550859292,13,49,2,0
2019-02-18 14:00:00,24.91162983219059,51.38155659853176,14,49,2,0
2019-02-18 15:00:00,23.10081740367527,62.906347267999855,15,49,2,0
2019-02-18 16:00:00,15.41594571412512,55.206290145767525,16,49,2,0
2019-02-18 17:00:00,9.368450127907495,55.00529503247833,17,49,2,0
2019-02-18 18:00:00,3.4399893961499938e-15,77.60221940485958,18,49,2,0
2019-02-18 19:00:00,0.0,100.57678140882528,19,49,2,0
2019-02-18 20:00:00,0.0,91.4943490680836,20,49,2,0
2019-02-18 21:00:00,0.0,60.46649801290099,21,49,2,0
2019-02-18 22:00:00,0.0,61.75716418045909,22,49,2,0
2019-02-18 23:00:00,0.0,56.133992250276975,23,49,2,0
2019-02-19 00:00:00,0.0,74.97512521061046,0,50,2,1
2019-02-19 01:00:00,0.0,59.07718620942092,1,50,2,1
2019-02-19 02:00:00,0.0,56.672761255762154,2,50,2,1
2019-02-19 03:00:00,0.0,51.42258552482518,3,50,2,1
2019-02-19 04:00:00,0.0,53.9972001318941,4,50,2,1
2019-02-19 05:00:00,0.0,52.38766949654653,5,50,2,1
2019-02-19 06:00:00,0.0,62.258036718872226,6,50,2,1
2019-02-19 07:00:00,8.076453029700902,65.10419762505438,7,50,2,1
2019-02-19 08:00:00,19.352561736086432,38.681517586609054,8,50,2,1
2019-02-19 09:00:00,24.123357195373835,34.672625109513206,9,50,2,1
2019-02-19 10:00:00,24.075812648263963,29.776386721647217,10,50,2,1
2019-02-19 11:00:00,32.36054062926442,26.867239082984348,11,50,2,1
2019-02-19 12:00:00,37.178485969351534,51.2425388259921,12,50,2,1
2019-02-19 13:00:00,33.54303671460215,53.23048203014343,13,50,2,1
2019-02-19 14:00:00,26.850559293674262,72.30843001330679,14,50,2,1
2019-02-19 15:00:00,19.362842582608742,61.33177342814952,15,50,2,1
2019-02-19 16:00:00,18.421587478936058,70.89476207126503,16,50,2,1
2019-02-19 17:00:00,9.673151140645606,72.17498649331012,17,50,2,1
2019-02-19 18:00:00,4.6326556965122564e-15,91.91040634912557,18,50,2,1
2019-02-19 19:00:00,0.0,72.69128519612407,19,50,2,1
2019-02-19 20:00:00,0.0,57.61520543743294,20,50,2,1
2019-02-19 21:00:00,0.0,51.95676467899681,21,50,2,1
2019-02-19 22:00:00,0.0,36.43154444582561,22,50,2,1
2019-02-19 23:00:00,0.0,29.65053203443592,23,50,2,1
2019-02-20 00:00:00,0.0,59.843205109825625,0,51,2,2
2019-02-20 01:00:00,0.0,58.21927524254279,1,51,2,2
2019-02-20 02:00:00,0.0,61.702638157834784,2,51,2,2
2019-02-20 03:00:00,0.0,82.78283334334849,3,51,2,2
2019-02-20 04:00:00,0.0,108.77514883533844,4,51,2,2
2019-02-20 05:00:00,0.0,77.45092817414766,5,51,2,2
2019-02-20 06:00:00,0.0,94.25896531306122,6,51,2,2
2019-02-20 07:00:00,9.01009462690457,81.74674052092622,7,51,2,2
2019-02-20 08:00:00,18.35370609940751,89.84402200669598,8,51,2,2
2019-02-20 09:00:00,21.48293033390222,71.90136042133048,9,51,2,2
2019-02-20 10:00:00,27.03798267063489,59.86629166303919,10,51,2,2
2019-02-20 11:00:00,35.50902169531912,55.164315899702224,11,51,2,2
2019-02-20 12:00:00,31.858710404197172,54.884453543124614,12,51,2,2
2019-02-20 13:00:00,36.96404566096483,56.97766395100061,13,51,2,2
2019-02-20 14:00:00,25.897550921614354,53.89759325745161,14,51,2,2
2019-02-20 15:00:00,25.00261142842596,67.04875569679518,15,51,2,2
2019-02-20 16:00:00,12.655989634576503,61.69184654316725,16,51,2,2
2019-02-20 17:00:00,8.3130419347821,80.23300969217628,17,51,2,2
2019-02-20 18:00:00,3.766127861853513e-15,85.61449735331614,18,51,2,2
2019-02-20 19:00:00,0.0,93.5621757418744,19,51,2,2
2019-02-20 20:00:00,0.0,81.80609444598066,20,51,2,2
2019-02-20 21:00:00,0.0,68.06337224467518,21,51,2,2
2019-02-20 22:00:00,0.0,63.082703331215235,22,51,2,2
2019-02-20 23:00:00,0.0,73.89746228026875,23,51,2,2
2019-02-21 00:00:00,0.0,59.29888473502614,0,52,2,3
2019-02-21 01:00:00,0.0,61.58512469663896,1,52,2,3
2019-02-21 02:00:00,0.0,50.426891747049254,2,52,2,3
2019-02-21 03:00:00,0.0,49.16656692359235,3,52,2,3
2019-02-21 04:00:00,0.0,30.57723961025905,4,52,2,3
2019-02-21 05:00:00,0.0,44.817856026522705,5,52,2,3
2019-02-21 06:00:00,0.0,53.575327838918895,6,52,2,3
2019-02-21 07:00:00,7.422832866257275,34.90304806097974,7,52,2,3
2019-02-21 08:00:00,17.790988780960188,6.027125138060952,8,52,2,3
2019-02-21 09:00:00,20.426962340500072,36.59059628058961,9,52,2,3
2019-02-21 10:00:00,26.350154763906342,24.61862831818134,10,52,2,3
2019-02-21 11:00:00,31.213652939243136,27.138845381181305,11,52,2,3
2019-02-21 12:00:00,28.59769476554347,22.139038513097276,12,52,2,3
2019-02-21 13:00:00,32.85172046663935,44.89070455391469,13,52,2,3
2019-02-21 14:00:00,27.3247476125677,57.85054426064642,14,52,2,3
2019-02-21 15:00:00,17.879513424266698,62.8597656650473,15,52,2,3
2019-02-21 16:00:00,16.00642364146723,69.37740779732536,16,52,2,3
2019-02-21 17:00:00,7.5735210835958915,66.5309472338912,17,52,2,3
2019-02-21 18:00:00,3.160342238781466e-15,66.09611786211259,18,52,2,3
2019-02-21 19:00:00,0.0,69.42650444321086,19,52,2,3
2019-02-21 20:00:00,0.0,71.15952420985634,20,52,2,3
2019-02-21 21:00:00,0.0,59.039884381419554,21,52,2,3
2019-02-21 22:00:00,0.0,71.61541454763714,22,52,2,3
2019-02-21 23:00:00,0.0,73.99079888969662,23,52,2,3
2019-02-22 00:00:00,0.0,70.42679836673997,0,53,2,4
2019-02-22 01:00:00,0.0,69.19985910672871,1,53,2,4
2019-02-22 02:00:00,0.0,57.511312617523515,2,53,2,4
2019-02-22 03:00:00,0.0,48.3508593061361,3,53,2,4
2019-02-22 04:00:00,0.0,51.3923094604712,4,53,2,4
2019-02-22 05:00:00,0.0,68.33159368725447,5,53,2,4
2019-02-22 06:00:00,0.0,65.92988414243749,6,53,2,4
2019-02-22 07:00:00,8.44166891293037,53.493923381886376,7,53,2,4
2019-02-22 08:00:00,15.795253712777912,38.5596540124125,8,53,2,4
2019-02-22 09:00:00,23.82522501738839,35.45709784731673,9,53,2,4
2019-02-22 10:00:00,26.185276636147936,33.089430612562055,10,53,2,4
2019-02-22 11:00:00,32.833584047346775,56.67418794033762,11,53,2,4
2019-02-22 12:00:00,35.640413254755835,40.50054335196061,12,53,2,4
2019-02-22 13:00:00,33.74191259332752,53.302637048949315,13,53,2,4
2019-02-22 14:00:00,22.07178264864728,44.48322345583084,14,53,2,4
2019-02-22 15:00:00,24.282465869634184,52.53690437508352,15,53,2,4
2019-02-22 16:00:00,17.91026791492249,44.94330532329222,16,53,2,4
2019-02-22 17:00:00,8.469708163033111,47.88765083562414,17,53,2,4
2019-02-22 18:00:00,4.217270781379813e-15,60.94443544557597,18,53,2,4
2019-02-22 19:00:00,0.0,61.6204347227628,19,53,2,4
2019-02-22 20:00:00,0.0,63.45592013436969,20,53,2,4
2019-02-22 21:00:00,0.0,61.256678319709245,21,53,2,4
2019-02-22 22:00:00,0.0,106.00337181235476,22,53,2,4
2019-02-22 23:00:00,0.0,62.634294553295796,23,53,2,4
2019-02-23 00:00:00,0.0,67.78229287665222,0,54,2,5
2019-02-23 01:00:00,0.0,61.16526273647493,1,54,2,5
2019-02-23 02:00:00,0.0,48.59805500984856,2,54,2,5
2019-02-23 03:00:00,0.0,66.06133590688123,3,54,2,5
2019-02-23 04:00:00,0.0,53.69847107252369,4,54,2,5
2019-02-23 05:00:00,0.0,75.51635823580257,5,54,2,5
2019-02-23 06:00:00,0.0,68.46285091390956,6,54,2,5
2019-02-23 07:00:00,7.800337466239227,60.70481520085917,7,54,2,5
2019-02-23 08:00:00,13.82089088897682,78.14756603965023,8,54,2,5
2019-02-23 09:00:00,20.819158238383825,53.975936935143295,9,54,2,5
2019-02-23 10:00:00,30.352831330847216,68.03716927519166,10,54,2,5
2019-02-23 11:00:00,26.310762513845685,79.32865312503522,11,54,2,5
2019-02-23 12:00:00,34.523796412670734,57.89558356315058,12,54,2,5
2019-02-23 13:00:00,34.74492352600735,59.916940743179175,13,54,2,5
2019-02-23 14:00:00,30.311012704662765,61.77371918615867,14,54,2,5
2019-02-23 15:00:00,19.724849332798513,52.32775891611927,15,54,2,5
2019-02-23 16:00:00,17.298499836211853,63.870475878712256,16,54,2,5
2019-02-23 17:00:00,7.059742901007789,79.0149919015967,17,54,2,5
2019-02-23 18:00:00,3.6608608067242306e-15,89.28073554201376,18,54,2,5
2019-02-23 19:00:00,0.0,96.3032711062526,19,54,2,5
2019-02-23 20:00:00,0.0,79.71900692056609,20,54,2,5
2019-02-23 21:00:00,0.0,76.09020968633645,21,54,2,5
2019-02-23 22:00:00,0.0,55.92749610210635,22,54,2,5
2019-02-23 23:00:00,0.0,47.45868014317504,23,54,2,5
2019-02-24 00:00:00,0.0,56.75094697979661,0,55,2,6
2019-02-24 01:00:00,0.0,61.87522656470759,1,55,2,6
2019-02-24 02:00:00,0.0,58.17043670753823,2,55,2,6
2019-02-24 03:00:00,0.0,51.37243770370885,3,55,2,6
2019-02-24 04:00:00,0.0,40.62791012878544,4,55,2,6
2019-02-24 05:00:00,0.0,38.25993357214525,5,55,2,6
2019-02-24 06:00:00,0.0,82.21118846611792,6,55,2,6
2019-02-24 07:00:00,8.794934921026684,45.37772800140516,7,55,2,6
2019-02-24 08:00:00,15.608052207204013,55.20806379342498,8,55,2,6
2019-02-24 09:00:00,23.54704425588914,72.48494397982242,9,55,2,6
2019-02-24 10:00:00,30.85037365111425,58.49851147617884,10,55,2,6
2019-02-24 11:00:00,27.320963354536108,73.63207229164416,11,55,2,6
2019-02-24 12:00:00,32.35076208112868,72.46790800441698,12,55,2,6
2019-02-24 13:00:00,28.882465027537233,91.52858283597216,13,55,2,6
2019-02-24 14:00:00,27.45274337826221,90.07441627435074,14,55,2,6
2019-02-24 15:00:00,24.48631859522105,83.60992121115963,15,55,2,6
2019-02-24 16:00:00,16.88358956366677,72.66903418177833,16,55,2,6
2019-02-24 17:00:00,8.676192637457394,74.59422056296667,17,55,2,6
2019-02-24 18:00:00,4.043784963253133e-15,65.55874486403725,18,55,2,6
2019-02-24 19:00:00,0.0,70.54702853890491,19,55,2,6
2019-02-24 20:00:00,0.0,73.15264203887291,20,55,2,6
2019-02-24 21:00:00,0.0,78.35413511393283,21,55,2,6
2019-02-24 22:00:00,0.0,85.17988451580179,22,55,2,6
2019-02-24 23:00:00,0.0,83.78195765616132,23,55,2,6
2019-02-25 00:00:00,0.0,67.62640620094402,0,56,2,0
2019-02-25 01:00:00,0.0,54.63143667271249,1,56,2,0
2019-02-25 02:00:00,0.0,72.18089306583863,2,56,2,0
2019-02-25 03:00:00,0.0,95.52747905632977,3,56,2,0
2019-02-25 04:00:00,0.0,79.9179652010972,4,56,2,0
2019-02-25 05:00:00,0.0,59.70862746806933,5,56,2,0
2019-02-25 06:00:00,0.0,67.63123431824363,6,56,2,0
2019-02-25 07:00:00,7.839693890126752,70.33324348715878,7,56,2,0
2019-02-25 08:00:00,17.63157624672778,54.895707374519176,8,56,2,0
2019-02-25 09:00:00,23.823627758251813,84.77500458254232,9,56,2,0
2019-02-25 10:00:00,26.310630777905125,65.14420657217266,10,56,2,0
2019-02-25 11:00:00,32.43944158513574,49.634944741702206,11,56,2,0
2019-02-25 12:00:00,34.461792644422346,54.83483929877966,12,56,2,0
2019-02-25 13:00:00,34.45773160892576,64.38954393649654,13,56,2,0
2019-02-25 14:00:00,25.624166456389148,51.64373078212813,14,56,2,0
2019-02-25 15:00:00,20.91781142549541,34.85282722851957,15,56,2,0
2019-02-25 16:00:00,15.008067649016736,14.903587723439834,16,56,2,0
2019-02-25 17:00:00,8.343130101989228,40.32555726775627,17,56,2,0
2019-02-25 18:00:00,4.166451161076836e-15,30.60798022099921,18,56,2,0
2019-02-25 19:00:00,0.0,50.97033680736502,19,56,2,0
2019-02-25 20:00:00,0.0,41.69140600092993,20,56,2,0
2019-02-25 21:00:00,0.0,38.17617678069812,21,56,2,0
2019-02-25 22:00:00,0.0,42.60075883615827,22,56,2,0
2019-02-25 23:00:00,0.0,54.87508564572726,23,56,2,0
2019-02-26 00:00:00,0.0,51.92535423806432,0,57,2,1
2019-02-26 01:00:00,0.0,52.52719380153423,1,57,2,1
2019-02-26 02:00:00,0.0,28.380823531155563,2,57,2,1
2019-02-26 03:00:00,0.0,37.81620732682023,3,57,2,1
2019-02-26 04:00:00,0.0,31.90631291893482,4,57,2,1
2019-02-26 05:00:00,0.0,32.299596578750155,5,57,2,1
2019-02-26 06:00:00,0.0,57.82877978033504,6,57,2,1
2019-02-26 07:00:00,7.814652225238329,52.91655361735129,7,57,2,1
2019-02-26 08:00:00,12.74713200919439,84.81931275005067,8,57,2,1
2019-02-26 09:00:00,20.99875208672761,74.23508816031325,9,57,2,1
2019-02-26 10:00:00,20.723784199236555,72.67050429041117,10,57,2,1
2019-02-26 11:00:00,30.50837228631283,83.25532486380617,11,57,2,1
2019-02-26 12:00:00,29.691576616624193,88.15040203605234,12,57,2,1
2019-02-26 13:00:00,28.79187890044643,69.26638244064245,13,57,2,1
2019-02-26 14:00:00,27.950234411398384,87.69362870431972,14,57,2,1
2019-02-26 15:00:00,20.126223936992165,82.515640818483,15,57,2,1
2019-02-26 16:00:00,15.797529041829767,81.36409469343515,16,57,2,1
2019-02-26 17:00:00,9.074877046142014,59.04419392120563,17,57,2,1
2019-02-26 18:00:00,3.917914683071892e-15,69.70527672841355,18,57,2,1
2019-02-26 19:00:00,0.0,72.95589828221945,19,57,2,1
2019-02-26 20:00:00,0.0,79.75455544449491,20,57,2,1
2019-02-26 21:00:00,0.0,74.01982023883232,21,57,2,1
2019-02-26 22:00:00,0.0,65.02085219473815,22,57,2,1
2019-02-26 23:00:00,0.0,60.72451642814433,23,57,2,1
2019-02-27 00:00:00,0.0,77.01660615593924,0,58,2,2
2019-02-27 01:00:00,0.0,58.84679567567843,1,58,2,2
2019-02-27 02:00:00,0.0,54.97622153801328,2,58,2,2
2019-02-27 03:00:00,0.0,38.280159752546,3,58,2,2
2019-02-27 04:00:00,0.0,26.231877756591892,4,58,2,2
2019-02-27 05:00:00,0.0,45.011537193319285,5,58,2,2
2019-02-27 06:00:00,0.0,50.98956452028138,6,58,2,2
2019-02-27 07:00:00,7.808297248362566,63.902432057213474,7,58,2,2
2019-02-27 08:00:00,14.802390091798832,53.07079852897043,8,58,2,2
2019-02-27 09:00:00,24.547669686000894,46.874252689512595,9,58,2,2
2019-02-27 10:00:00,26.660569444644548,61.878512899491135,10,58,2,2
2019-02-27 11:00:00,33.34968997260069,67.69844674248,11,58,2,2
2019-02-27 12:00:00,32.63454934797433,64.44116336157444,12,58,2,2
2019-02-27 13:00:00,29.767121362182177,73.40460093241649,13,58,2,2
2019-02-27 14:00:00,26.01164427218711,79.12127352976958,14,58,2,2
2019-02-27 15:00:00,20.83823447651222,67.53644454757871,15,58,2,2
2019-02-27 16:00:00,12.045874028976208,80.69030337495646,16,58,2,2
2019-02-27 17:00:00,8.618778307543742,70.77780469823871,17,58,2,2
2019-02-27 18:00:00,4.0508345627483255e-15,70.6957232238237,18,58,2,2
2019-02-27 19:00:00,0.0,69.26709910680557,19,58,2,2
2019-02-27 20:00:00,0.0,63.3997617425056,20,58,2,2
2019-02-27 21:00:00,0.0,77.58345933708985,21,58,2,2
2019-02-27 22:00:00,0.0,73.44226920746611,22,58,2,2
2019-02-27 23:00:00,0.0,56.85135582553529,23,58,2,2
2019-02-28 00:00:00,0.0,70.01042131528382,0,59,2,3
2019-02-28 01:00:00,0.0,73.78785071365073,1,59,2,3
2019-02-28 02:00:00,0.0,65.57815224150194,2,59,2,3
2019-02-28 03:00:00,0.0,58.397536689332725,3,59,2,3
2019-02-28 04:00:00,0.0,62.85864743030091,4,59,2,3
2019-02-28 05:00:00,0.0,59.16463601470184,5,59,2,3
2019-02-28 06:00:00,0.0,75.73256375717868,6,59,2,3
2019-02-28 07:00:00,7.0722930654873535,60.82692712895737,7,59,2,3
2019-02-28 08:00:00,15.5903958276562,66.58770681850353,8,59,2,3
2019-02-28 09:00:00,24.281634523560474,59.08510169041533,9,59,2,3
2019-02-28 10:00:00,26.168119381988603,54.18918431876719,10,59,2,3
2019-02-28 11:00:00,27.81690244280551,44.09795742756747,11,59,2,3
2019-02-28 12:00:00,24.15481628304326,47.50511568779216,12,59,2,3
2019-02-28 13:00:00,32.17977940880291,56.20352589273284,13,59,2,3
2019-02-28 14:00:00,28.954238679530015,84.02180644098291,14,59,2,3
2019-02-28 15:00:00,23.319875718413737,76.61773486932927,15,59,2,3
2019-02-28 16:00:00,12.139979856053293,63.8172709152405,16,59,2,3
2019-02-28 17:00:00,7.876799996957778,58.82295032678997,17,59,2,3
2019-02-28 18:00:00,3.5555474146458666e-15,50.99829967742853,18,59,2,3
2019-02-28 19:00:00,0.0,57.64599610653835,19,59,2,3
2019-02-28 20:00:00,0.0,56.93657047474227,20,59,2,3
2019-02-28 21:00:00,0.0,58.20292704086344,21,59,2,3
2019-02-28 22:00:00,0.0,61.29641375893473,22,59,2,3
2019-02-28 23:00:00,0.0,72.27517667079937,23,59,2,3
2019-03-01 00:00:00,0.0,66.93704939851148,0,60,3,4
2019-03-01 01:00:00,0.0,52.97601539721172,1,60,3,4
2019-03-01 02:00:00,0.0,80.85378424471364,2,60,3,4
2019-03-01 03:00:00,0.0,64.01918101569684,3,60,3,4
2019-03-01 04:00:00,0.0,53.8757490136871,4,60,3,4
2019-03-01 05:00:00,0.0,38.09581520157475,5,60,3,4
2019-03-01 06:00:00,0.0,51.54761658052554,6,60,3,4
2019-03-01 07:00:00,8.201218709384978,31.67136526284622,7,60,3,4
2019-03-01 08:00:00,12.605568855251,31.037766060858353,8,60,3,4
2019-03-01 09:00:00,23.67643849806589,23.846061677275312,9,60,3,4
2019-03-01 10:00:00,28.72006575809239,18.854252328027997,10,60,3,4
2019-03-01 11:00:00,25.317209172817385,18.106321518683668,11,60,3,4
2019-03-01 12:00:00,25.886825348043097,42.098260572372354,12,60,3,4
2019-03-01 13:00:00,25.017833119283555,51.524083657908015,13,60,3,4
2019-03-01 14:00:00,25.410136565174003,46.08401930454032,14,60,3,4
2019-03-01 15:00:00,20.337952510191386,51.843853831833634,15,60,3,4
2019-03-01 16:00:00,13.924545323443663,30.98510358301029,16,60,3,4
2019-03-01 17:00:00,7.991591969099159,31.7038590752176,17,60,3,4
2019-03-01 18:00:00,3.3700392675665767e-15,36.201610266887045,18,60,3,4
2019-03-01 19:00:00,0.0,56.92572969179403,19,60,3,4
2019-03-01 20:00:00,0.0,51.022986296422424,20,60,3,4
2019-03-01 21:00:00,0.0,70.75013922932642,21,60,3,4
2019-03-01 22:00:00,0.0,49.0842346445604,22,60,3,4
2019-03-01 23:00:00,0.0,54.479315253454345,23,60,3,4
2019-03-02 00:00:00,0.0,53.07069692970584,0,61,3,5
2019-03-02 01:00:00,0.0,51.79262219635629,1,61,3,5
2019-03-02 02:00:00,0.0,41.87513586619531,2,61,3,5
2019-03-02 03:00:00,0.0,43.308823664953486,3,61,3,5
2019-03-02 04:00:00,0.0,37.52726593035109,4,61,3,5
2019-03-02 05:00:00,0.0,13.049384189622243,5,61,3,5
2019-03-02 06:00:00,0.0,18.416804004459777,6,61,3,5
2019-03-02 07:00:00,6.367006334114745,31.49342723049347,7,61,3,5
2019-03-02 08:00:00,15.169846216102812,28.59708027286599,8,61,3,5
2019-03-02 09:00:00,19.395082683406734,32.85138885626582,9,61,3,5
2019-03-02 10:00:00,26.576400397997784,30.96984266388338,10,61,3,5
2019-03-02 11:00:00,21.38012580575535,36.282280127313854,11,61,3,5
2019-03-02 12:00:00,27.315293339217337,53.700084193769825,12,61,3,5
2019-03-02 13:00:00,28.093689069931635,41.921172087715,13,61,3,5
2019-03-02 14:00:00,24.922554387434925,54.241157596804754,14,61,3,5
2019-03-02 15:00:00,21.870960868068615,76.26173233570574,15,61,3,5
2019-03-02 16:00:00,16.02937955240751,81.81607003750628,16,61,3,5
2019-03-02 17:00:00,7.5665703386766445,72.74647709376063,17,61,3,5
2019-03-02 18:00:00,4.120336224253316e-15,63.78712385935707,18,61,3,5
2019-03-02 19:00:00,0.0,75.81397455609454,19,61,3,5
2019-03-02 20:00:00,0.0,62.80886837465818,20,61,3,5
2019-03-02 21:00:00,0.0,88.25638748624525,21,61,3,5
2019-03-02 22:00:00,0.0,74.76775066413565,22,61,3,5
2019-03-02 23:00:00,0.0,88.77243812394826,23,61,3,5
2019-03-03 00:00:00,0.0,92.24552911287918,0,62,3,6
2019-03-03 01:00:00,0.0,67.63938880010303,1,62,3,6
2019-03-03 02:00:00,0.0,71.79823528438139,2,62,3,6
2019-03-03 03:00:00,0.0,59.099451087725065,3,62,3,6
2019-03-03 04:00:00,0.0,61.54386415656546,4,62,3,6
2019-03-03 05:00:00,0.0,68.24550826304511,5,62,3,6
2019-03-03 06:00:00,0.0,67.90988873512488,6,62,3,6
2019-03-03 07:00:00,8.25775271866321,76.55220242353067,7,62,3,6
2019-03-03 08:00:00,11.920969214521511,69.09608328103266,8,62,3,6
2019-03-03 09:00:00,21.554435802906223,49.422894482689145,9,62,3,6
2019-03-03 10:00:00,27.59481820166008,77.35371643435852,10,62,3,6
2019-03-03 11:00:00,30.361069969477747,48.31508605221061,11,62,3,6
2019-03-03 12:00:00,29.83099143974513,41.29596710032989,12,62,3,6
2019-03-03 13:00:00,28.007257308450043,24.108043832755367,13,62,3,6
2019-03-03 14:00:00,28.050165804384143,48.812677811522654,14,62,3,6
2019-03-03 15:00:00,18.514228465774828,61.07757402341244,15,62,3,6
2019-03-03 16:00:00,14.942793635438408,55.99729573192164,16,62,3,6
2019-03-03 17:00:00,8.183016045877077,47.23914798967742,17,62,3,6
2019-03-03 18:00:00,3.733644135453168e-15,66.20682115167136,18,62,3,6
2019-03-03 19:00:00,0.0,79.47784762219295,19,62,3,6
2019-03-03 20:00:00,0.0,85.63133106066763,20,62,3,6
2019-03-03 21:00:00,0.0,86.80044181231123,21,62,3,6
2019-03-03 22:00:00,0.0,84.47084400369101,22,62,3,6
2019-03-03 23:00:00,0.0,89.19079452606789,23,62,3,6
2019-03-04 00:00:00,0.0,74.61140001291932,0,63,3,0
2019-03-04 01:00:00,0.0,75.10540354556946,1,63,3,0
2019-03-04 02:00:00,0.0,66.55216887485201,2,63,3,0
2019-03-04 03:00:00,0.0,69.94241366222599,3,63,3,0
2019-03-04 04:00:00,0.0,67.65206702476064,4,63,3,0
2019-03-04 05:00:00,0.0,45.93592104904094,5,63,3,0
2019-03-04 06:00:00,0.0,46.96000810958965,6,63,3,0
2019-03-04 07:00:00,8.507291691332014,82.4553256112415,7,63,3,0
2019-03-04 08:00:00,14.223725029208993,80.22508709048597,8,63,3,0
2019-03-04 09:00:00,23.021484559561124,61.51982984423026,9,63,3,0
2019-03-04 10:00:00,21.87824425402395,67.61993716817467,10,63,3,0
2019-03-04 11:00:00,28.429808470244215,75.91376560715011,11,63,3,0
2019-03-04 12:00:00,24.78983058416255,74.31882929833296,12,63,3,0
2019-03-04 13:00:00,30.239971645673048,67.1518382301068,13,63,3,0
2019-03-04 14:00:00,24.73030202210541,99.60830893577648,14,63,3,0
2019-03-04 15:00:00,21.746660258008067,74.43341052050795,15,63,3,0
2019-03-04 16:00:00,15.040385142126622,78.90627856897486,16,63,3,0
2019-03-04 17:00:00,7.28175523579693,68.28154788339623,17,63,3,0
2019-03-04 18:00:00,2.7383238174990447e-15,71.03945891317129,18,63,3,0
2019-03-04 19:00:00,0.0,65.20179001007845,19,63,3,0
2019-03-04 20:00:00,0.0,75.00545969310868,20,63,3,0
2019-03-04 21:00:00,0.0,72.78555074005305,21,63,3,0
2019-03-04 22:00:00,0.0,75.02887208399858,22,63,3,0
2019-03-04 23:00:00,0.0,64.12121830810362,23,63,3,0
2019-03-05 00:00:00,0.0,63.45992452374493,0,64,3,1
2019-03-05 01:00:00,0.0,57.049351935215405,1,64,3,1
2019-03-05 02:00:00,0.0,59.195663556996266,2,64,3,1
2019-03-05 03:00:00,0.0,73.79099801137187,3,64,3,1
2019-03-05 04:00:00,0.0,57.24442550638592,4,64,3,1
2019-03-05 05:00:00,0.0,61.42557991601328,5,64,3,1
2019-03-05 06:00:00,0.0,86.18817094155615,6,64,3,1
2019-03-05 07:00:00,8.184340607262913,68.24859246661401,7,64,3,1
2019-03-05 08:00:00,12.26235025732682,66.94500853664451,8,64,3,1
2019-03-05 09:00:00,19.146531494754,67.46504700208673,9,64,3,1
2019-03-05 10:00:00,25.382524074865607,53.483199697440625,10,64,3,1
2019-03-05 11:00:00,20.87771471718853,71.10275505768186,11,64,3,1
2019-03-05 12:00:00,23.84410811494313,81.78718162228054,12,64,3,1
2019-03-05 13:00:00,24.20522259956572,83.52764711636183,13,64,3,1
2019-03-05 14:00:00,20.587015612305105,46.06829645812787,14,64,3,1
2019-03-05 15:00:00,19.461335180991306,42.25336548931842,15,64,3,1
2019-03-05 16:00:00,13.124507692823205,60.98249632045009,16,64,3,1
2019-03-05 17:00:00,7.679019922223564,53.695933086054595,17,64,3,1
2019-03-05 18:00:00,3.602903241797737e-15,58.25096724767083,18,64,3,1
2019-03-05 19:00:00,0.0,85.52960007758787,19,64,3,1
2019-03-05 20:00:00,0.0,88.89380854307565,20,64,3,1
2019-03-05 21:00:00,0.0,79.35271770185723,21,64,3,1
2019-03-05 22:00:00,0.0,68.59016344165815,22,64,3,1
2019-03-05 23:00:00,0.0,90.20517169091896,23,64,3,1
2019-03-06 00:00:00,0.0,89.55441760281269,0,65,3,2
2019-03-06 01:00:00,0.0,77.74703016054903,1,65,3,2
2019-03-06 02:00:00,0.0,73.55792567058657,2,65,3,2
2019-03-06 03:00:00,0.0,57.288076676524895,3,65,3,2
2019-03-06 04:00:00,0.0,66.23096651642533,4,65,3,2
2019-03-06 05:00:00,0.0,50.08496310079456,5,65,3,2
2019-03-06 06:00:00,0.0,54.11395378020758,6,65,3,2
2019-03-06 07:00:00,8.07667052023528,65.99402442368095,7,65,3,2
2019-03-06 08:00:00,16.0301969942232,56.6300752832222,8,65,3,2
2019-03-06 09:00:00,17.1943096631167,53.05489780317326,9,65,3,2
